Company / Account,Lead ID,Annual Revenue,Vertical (New),MAU,연매출 구간,MAU 구간,2차 QC,티어 구분 (실시간 반영),Tier_클러스터링 기준,Tier (Vertical Quantile)
모스트,00QTJ00000FwQ9Z,"33,400,000,000",전문 산업군 | Professional Services,"35,204",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
베스트원,00QIg0000025TkY,"94,589,514,000",기타 | Others,"35,037",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
고려해운,00QIg0000024jMd,"5,011,850,000,000",제조 & 유통 | Manufacturing & Distribution,"34,981",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 1
에스케이엔무브,00QIg0000024jMD,"6,241,360,000,000",제조 & 유통 | Manufacturing & Distribution,"34,981",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 1
케이씨텍,00QIg0000024jmD,"378,193,000,000",제조 & 유통 | Manufacturing & Distribution,"34,981",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 1
효성전기,00QIg0000024jmd,"370,562,000,000",제조 & 유통 | Manufacturing & Distribution,"34,981",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 1
플로라침구,00QIg0000015KzH,"10,723,053,000",커머스 | Commerce,"34,941",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
한국컨테이너풀,00QIg0000024k1E,"236,159,000,000",렌탈 & 모빌리티 | Rental & Mobility,"34,929",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 4
리더스시스템즈,00QTJ00000lhozQ,"134,029,150,000",B2B & 솔루션 | B2B & Solutions,"34,797",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 4
케이비저축은행,00QIg0000024kA3,"191,515,000,000",전문 산업군 | Professional Services,"34,429",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 5
스마트삼육,00QIg0000025Xe6,"54,075,297,000",제조 & 유통 | Manufacturing & Distribution,"34,425",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 4
엠에스팜,00QTJ00000FRMyJ,"30,900,000,000",헬스케어 | Healthcare,"34,420",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 4
코아시아,00QIg0000024jhs,"459,702,000,000",제조 & 유통 | Manufacturing & Distribution,"34,402",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 1
드림라인,00QIg0000024kEr,"171,961,000,000",B2B & 솔루션 | B2B & Solutions,"34,291",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 4
삼표피앤씨,00QIg0000024kER,"174,012,000,000",제조 & 유통 | Manufacturing & Distribution,"34,291",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 2
페퍼저축은행,00QIg0000024jeL,"558,449,000,000",전문 산업군 | Professional Services,"34,270",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 2
디아이,00QIg0000024k2E,"231,004,000,000",제조 & 유통 | Manufacturing & Distribution,"34,142",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 2
라인물류시스템,00QIg0000024k2e,"228,602,000,000",제조 & 유통 | Manufacturing & Distribution,"34,142",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 2
오케이홀딩스대부,00QIg0000024jQu,"1,892,040,000,000",제조 & 유통 | Manufacturing & Distribution,"34,102",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 1
하이투자증권,00QIg0000024jQU,"2,027,990,000,000",전문 산업군 | Professional Services,"34,102",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 2
강남도시관리공단,00QTJ00000Jccvl,"35,000,000,000",기타 | Others,"34,018",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
에스알씨병원,00QTJ00000kEsNp,"64,700,000,000",헬스케어 | Healthcare,"33,937",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 4
네이티브엑스,00Q2w00000iYqVF,"1,441,800,000,000",B2B & 솔루션 | B2B & Solutions,"33,898",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 2
LG CNS,00Q2w00000iYqVf,"5,982,600,000,000",제조 & 유통 | Manufacturing & Distribution,"33,898",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 1
한진인천컨테이너터미널,00QTJ00000CMuFx,"74,600,000,000",전문 산업군 | Professional Services,"33,813",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
대전유니온약품,00QIg0000024k4i,"215,971,000,000",헬스케어 | Healthcare,"33,612",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 3
선과한국반도체신재료,00QIg0000024k4I,"218,431,000,000",기타 | Others,"33,612",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 3
유풍,00QIg0000024jfl,"514,914,000,000",커머스 | Commerce,"33,601",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 3
와이제이씨,00QIg0000025Wp4,"20,978,357,000",여행 & 숙박 | Travel & Hospitality,"33,575",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 2
더휴식,00Q2w00000hFyat,"44,200,000,000",여행 & 숙박 | Travel & Hospitality,"33,528",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 2
나주관광개발,00QTJ00000fV9U9,"30,677,020,000",여행 & 숙박 | Travel & Hospitality,"33,457",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 2
뷰에누보,00QTJ00000CsWDj,"13,800,000,000",커머스 | Commerce,"33,412",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
인제스피디움,00QIg0000025Zdn,"13,085,095,000",전문 산업군 | Professional Services,"33,359",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
일레븐건설,00QIg0000024y37,"235,603,001,000",여행 & 숙박 | Travel & Hospitality,"33,341",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 2
국토안전관리원,00QIg0000024jqO,"323,552,000,000",기타 | Others,"33,306",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 3
내트럭,00QIg0000024jqo,"318,615,000,000",B2B & 솔루션 | B2B & Solutions,"33,306",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 2
서울주택도시공사,00QIg0000024jQo,"1,913,560,000,000",기타 | Others,"33,306",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 3
고려강선,00QIg0000024k3u,"220,330,000,000",제조 & 유통 | Manufacturing & Distribution,"33,306",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 2
오성디앤이,00QIg0000024k3U,"222,535,000,000",제조 & 유통 | Manufacturing & Distribution,"33,306",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 2
지오팜,00QIg0000024jw3,"270,974,000,000",헬스케어 | Healthcare,"33,058",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 3
한국철강,00QIg0000024jVY,"1,064,180,000,000",제조 & 유통 | Manufacturing & Distribution,"33,058",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 1
반도건설,00QIg0000024jW3,"1,028,370,000,000",전문 산업군 | Professional Services,"33,058",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 2
훌루테크,00QIg0000024jvY,"274,997,000,000",제조 & 유통 | Manufacturing & Distribution,"33,058",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 2
제주관광공사지정면세점,00QTJ00000gRZvx,"33,100,000,000",커머스 | Commerce,"32,759",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
진코퍼레이션,00QIg0000025Xvr,"52,291,111,000",B2B & 솔루션 | B2B & Solutions,"32,706",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 4
삼익THK,00QIg0000024jow,"339,134,000,000",제조 & 유통 | Manufacturing & Distribution,"32,664",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 1
스틸드림,00QIg0000024joW,"342,515,000,000",제조 & 유통 | Manufacturing & Distribution,"32,664",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 1
부산광역시 버스운송사업조합,00QTJ00000RkfSK,"32,200,000,000",기타 | Others,"32,663",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
지아이티,00QTJ00000aEgtv,"136,623,820,000",제조 & 유통 | Manufacturing & Distribution,"32,656",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 5
게임듀오,00QIg0000025VsZ,"27,104,490,000",B2B & 솔루션 | B2B & Solutions,"32,464",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
선인,00QIg0000024k6G,"208,430,000,000",제조 & 유통 | Manufacturing & Distribution,"32,450",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 2
메디포스트,00QIg0000025WDw,"64,200,628,000",제조 & 유통 | Manufacturing & Distribution,"32,290",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 4
에스케이에코엔지니어링,00QIg0000024jOd,"2,894,530,000,000",제조 & 유통 | Manufacturing & Distribution,"32,148",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 1
한국도로공사서비스,00QIg0000024joD,"346,705,000,000",기타 | Others,"32,148",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 3
한국수출포장,00QIg0000024jod,"341,420,000,000",제조 & 유통 | Manufacturing & Distribution,"32,148",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 1
경산개발,00QTJ00000jBHJr,"20,700,000,000",여행 & 숙박 | Travel & Hospitality,"31,984",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 2
씨디에스유통,00QIg0000024xoe,"126,459,083,000",제조 & 유통 | Manufacturing & Distribution,"31,939",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 5
이지건설,00QIg0000024jaR,"714,242,000,000",전문 산업군 | Professional Services,"31,889",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 2
포스코건설,00QTJ00000lSd9r,"9,468,700,000,000",전문 산업군 | Professional Services,"31,860",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 2
부산주공,00QIg0000024k2I,"230,549,000,000",제조 & 유통 | Manufacturing & Distribution,"31,674",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 2
지알디,00QIg0000024k2i,"228,078,000,000",전문 산업군 | Professional Services,"31,674",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 5
흥국에프앤비,00QIg0000027JXO,"102,600,000,000",커머스 | Commerce,"31,612",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 3
미래아이엔씨,00QIg0000025YNh,"22,723,987,000",전문 산업군 | Professional Services,"31,605",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
글로벌머니익스프레스,00QIg0000025aHl,"19,797,927,000",전문 산업군 | Professional Services,"31,601",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
모토로싸,00QTJ00000kzmEv,"16,478,553,000",렌탈 & 모빌리티 | Rental & Mobility,"31,599",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 4
두산건설,00QIg0000024jUY,"1,190,570,000,000",전문 산업군 | Professional Services,"31,514",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 2
디에스단석,00QIg0000024jUy,"1,133,720,000,000",제조 & 유통 | Manufacturing & Distribution,"31,514",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 1
샤니,00QIg0000024juy,"278,723,000,000",제조 & 유통 | Manufacturing & Distribution,"31,514",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 2
영경의료재단 전주병원,00QIg0000015srw,"99,300,000,000",헬스케어 | Healthcare,"31,414",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 4
콩스튜디오코리아,00QIg0000025ThE,"48,309,020,000",B2B & 솔루션 | B2B & Solutions,"31,399",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 4
알체라,00Q2w00000iYqbJ,"173,000,000,000",B2B & 솔루션 | B2B & Solutions,"31,386",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 4
여천엔씨씨,00QIg0000024jM1,"6,856,880,000,000",제조 & 유통 | Manufacturing & Distribution,"31,298",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 1
DH오토웨어,00QIg0000024jm1,"381,810,000,000",제조 & 유통 | Manufacturing & Distribution,"31,298",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 1
싸토리우스코리아바이오텍,00QIg0000024k1B,"236,221,000,000",전문 산업군 | Professional Services,"31,186",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 5
넷앤드,00QTJ00000Hk4cB,"33,000,000,000",B2B & 솔루션 | B2B & Solutions,"31,158",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
윤성산업,00QTJ00000Hk4cb,"11,100,000,000",제조 & 유통 | Manufacturing & Distribution,"31,158",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 4
앤알커뮤니케이션,00Q2w00000hFxtp,"35,300,000,000",B2B & 솔루션 | B2B & Solutions,"31,118",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
인화재단한국병원,00QIg0000025Tcp,"99,838,231,000",헬스케어 | Healthcare,"30,501",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 4
동아대학교병원,00QTJ00000JIEHh,"266,098,700,000",헬스케어 | Healthcare,"30,498",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 3
폴라리스오피스,00QTJ00000Hk4c7,"24,100,000,000",B2B & 솔루션 | B2B & Solutions,"30,311",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
샤프에비에이션케이,00QIg0000024xwe,"113,498,636,000",제조 & 유통 | Manufacturing & Distribution,"30,293",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 5
와이즐리컴퍼니,00QIg0000025ald,"47,717,388,000",커머스 | Commerce,"30,101",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 3
대영베이스,00QIg0000025Vav,"70,069,879,000",여행 & 숙박 | Travel & Hospitality,"30,095",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 2
디오,00QTJ00000ITnBx,"119,600,000,000",제조 & 유통 | Manufacturing & Distribution,"29,997",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 5
엘에스엠앤엠,00QIg0000024jL6,"10,878,600,000,000",제조 & 유통 | Manufacturing & Distribution,"29,944",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 1
아침,00QTJ00000Hk4dK,"10,200,000,000",커머스 | Commerce,"29,745",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
뉴트리시아사우스코리아,00QIg0000016pt3,"94,600,000,000",커머스 | Commerce,"29,696",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 3
매경아이씨,00QTJ00000EMnoR,"10,200,000,000",기타 | Others,"29,668",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
쌍용C&E,00QIg0000024jQk,"1,965,040,000,000",제조 & 유통 | Manufacturing & Distribution,"29,404",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 1
한국해양진흥공사,00QIg0000024jqK,"324,012,000,000",기타 | Others,"29,404",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 3
구로성심병원,00Q2w00000hEBmU,"37,237,610,000",헬스케어 | Healthcare,"29,352",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 4
오케이굳,00Q2w00000i0kWp,"13,774,090,000",커머스 | Commerce,"29,345",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
대성물류건설,00QIg0000025ZTG,"17,724,284,000",제조 & 유통 | Manufacturing & Distribution,"29,219",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 4
대성에너지,00QIg0000024jWC,"1,020,940,000,000",제조 & 유통 | Manufacturing & Distribution,"29,116",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 1
엔씨케이,00QIg0000024jwc,"266,390,000,000",제조 & 유통 | Manufacturing & Distribution,"29,116",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 2
엔투비,00QIg0000024jWc,"988,417,000,000",제조 & 유통 | Manufacturing & Distribution,"29,116",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 1
태극제약,00QIg0000024xx6,"112,535,918,000",제조 & 유통 | Manufacturing & Distribution,"28,963",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 5
단암,00QIg0000024jyp,"251,954,000,000",B2B & 솔루션 | B2B & Solutions,"28,941",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 4
에스케이넥실리스,00QIg0000024jYP,"810,050,000,000",제조 & 유통 | Manufacturing & Distribution,"28,941",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 1
원익QnC,00QIg0000024jYp,"783,179,000,000",제조 & 유통 | Manufacturing & Distribution,"28,941",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 1
한일튜브,00QIg0000024jyP,"254,656,000,000",제조 & 유통 | Manufacturing & Distribution,"28,941",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 2
랩지노믹스,00QIg0000024kQ7,"144,773,000,000",기타 | Others,"28,865",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 3
삼진,00QIg0000024kJf,"155,139,000,000",제조 & 유통 | Manufacturing & Distribution,"28,853",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 5
유니메드제약,00QIg0000024kJF,"156,206,000,000",제조 & 유통 | Manufacturing & Distribution,"28,853",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 5
알보젠코리아,00QIg0000024k2A,"231,353,000,000",제조 & 유통 | Manufacturing & Distribution,"28,816",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 2
에즈웰플러스,00QIg0000024k2a,"228,939,000,000",B2B & 솔루션 | B2B & Solutions,"28,816",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 4
한국교육방송공사,00Q2w00000iEBhT,"277,630,540,000",기타 | Others,"28,453",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 3
전남대학교 치과병원,00QTJ00000JNyQL,"778,600,000,000",헬스케어 | Healthcare,"28,422",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 3
이강에류,00QIg00000242Il,"16,036,060,000",교육 | Education,"28,418",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
SMCULTURE&CONTENTS,00QTJ00000f1l8A,"109,900,000,000",여행 & 숙박 | Travel & Hospitality,"28,323",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 2
창원경상국립대학교병원,00QTJ00000JO16T,"473,912,290,000",헬스케어 | Healthcare,"28,029",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 3
에스케이온,00QIg0000024jLn,"7,617,770,000,000",제조 & 유통 | Manufacturing & Distribution,"28,018",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 1
유진윈시스,00QIg0000024jlN,"389,348,000,000",제조 & 유통 | Manufacturing & Distribution,"28,018",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 3
한국교통안전공단,00QIg0000024jln,"384,798,000,000",기타 | Others,"28,018",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 3
한국남동발전,00QIg0000024jLN,"9,159,010,000,000",제조 & 유통 | Manufacturing & Distribution,"28,018",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 1
나우이엘,00QIg0000025ZYo,"20,858,039,000",제조 & 유통 | Manufacturing & Distribution,"27,921",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 4
대한에프앤비,00QIg0000025ZyO,"40,270,682,000",커머스 | Commerce,"27,921",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 3
고고밴코리아,00QIg0000025ZXq,"30,000,000,000",B2B & 솔루션 | B2B & Solutions,"27,914",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
신영증권,00QIg0000024jQH,"2,112,180,000,000",전문 산업군 | Professional Services,"27,885",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 2
한국몰렉스,00QIg0000024jqh,"320,019,000,000",제조 & 유통 | Manufacturing & Distribution,"27,885",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 3
한국전자기술연구원,00QIg0000024jqH,"324,085,000,000",기타 | Others,"27,885",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 3
브랜즈컴퍼니,00QIg0000026wTS,"12,164,710,000",커머스 | Commerce,"27,869",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
한국야쿠르트,00Q2w00000hG0Kq,"1,682,600,000,000",제조 & 유통 | Manufacturing & Distribution,"27,867",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 1
엑셀리스코리아,00QIg0000024k40,"219,644,000,000",제조 & 유통 | Manufacturing & Distribution,"27,835",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 2
새미래팜,00QTJ00000lhlDr,"22,310,310,000",기타 | Others,"27,760",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
남해화학,00QIg0000024jQ7,"2,169,570,000,000",제조 & 유통 | Manufacturing & Distribution,"27,664",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 1
쌍용정보통신,00QIg0000024jq7,"325,214,000,000",B2B & 솔루션 | B2B & Solutions,"27,664",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 4
해태제과,00QTJ00000GEwPH,"583,795,450,000",커머스 | Commerce,"27,480",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 3
한타로골프,00QIg0000025WYy,"15,439,813,000",커머스 | Commerce,"27,354",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
남해고속,00QTJ00000DPZuT,"16,100,000,000",렌탈 & 모빌리티 | Rental & Mobility,"27,316",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 4
이원의료재단,00QIg0000024jg9,"504,232,000,000",헬스케어 | Healthcare,"27,307",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 3
대원식자재,00QIg0000025cHB,"11,323,604,000",커머스 | Commerce,"27,271",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
솔리티,00QIg0000025U5h,"89,416,845,000",제조 & 유통 | Manufacturing & Distribution,"27,271",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
코레일네트웍스,00QTJ00000eeAZ7,"121,364,426,000",제조 & 유통 | Manufacturing & Distribution,"27,245",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 5
